"id","system","bodyName","id64","edsmID","bodyID","type","subType","offset","distanceToArrival","isMainStar","isScoopable","isLandable","age","luminosity","absoluteMagnitude","solarMasses","solarRadius","gravity","earthMasses","radius","surfaceTemperature","surfacePressure","volcanismType","atmosphereType","terraformingState","orbitalPeriod","semiMajorAxis","orbitalEccentricity","orbitalInclination","argOfPeriapsis","rotationalPeriod","rotationalPeriodTidallyLocked","axialTilt","solidComposition","atmosphere","material","missingSkipCount","created_at","updated_at"
1450,1659,V655 CARINAE 5,,9675822,,Planet,High metal content world,1,1895.202393,,,1,,,,,,1.0690373150000816,0.916086,5904.134,455,,Major Rocky Magma,No atmosphere,,21.186440972222222,0.0008936549121617946,0.132175,-2.235846,254.885315,-35.03484375,,-3.055973,,,"{""Iron"":24.7953,""Nickel"":18.7542,""Sulphur"":17.2085,""Carbon"":14.4706,""Phosphorus"":9.2643,""Vanadium"":6.08887,""Zirconium"":2.87925,""Selenium"":2.69328,""Tin"":1.5974,""Tungsten"":1.36151,""Technetium"":0.886829}",,2018-11-30 02:06:20,2018-11-30 15:21:05
1451,1661,VEIL WEST SECTOR DL-Y D68 D 3 B A,648520692995672450,131777,18,Planet,Rocky body,4,347870.25,,,1,,,,,,0.05484186401787884,0.000328,493.248,179,,Major Silicate Vapour Geysers,No atmosphere,Not terraformable,0.32710444697916663,0.000020731073814675626,,-59.731079,4.511972,0.342654645,1,0.044566,"{""Rock"":96.8122,""Metal"":3.1877999999999997,""Ice"":0}",,"{""Sulphur"":20.5846,""Iron"":18.4469,""Carbon"":17.3095,""Nickel"":13.9525,""Phosphorus"":11.0818,""Chromium"":8.29621,""Vanadium"":4.52993,""Zirconium"":2.14207,""Tellurium"":1.5901,""Niobium"":1.26075,""Mercury"":0.805548}",,2018-11-30 02:06:20,2018-11-30 15:21:09
1452,1661,VEIL WEST SECTOR DL-Y D68 D 4 E,1080866257223240060,131469,30,Planet,Icy body,3,349202.15625,,,1,,,,,,0.05546971232411038,0.001192,934.9635625,111,,Minor Carbon Dioxide Geysers,No atmosphere,Not terraformable,2.6298934823495372,0.0000465443489764858,0.144049,-4.138893,85.242104,2.2618500434027777,,-0.04013,"{""Ice"":82.3213,""Rock"":16.0768,""Metal"":1.6018999999999999}",,"{""Sulphur"":27.264,""Carbon"":22.9262,""Phosphorus"":14.6777,""Iron"":12.4258,""Nickel"":9.39839,""Chromium"":5.58832,""Zinc"":3.37688,""Arsenic"":1.60122,""Cadmium"":0.964924,""Tellurium"":0.92734,""Niobium"":0.849241}",,2018-11-30 02:06:20,2018-11-30 15:21:09
1453,1662,VEIL WEST SECTOR GW-W C1-13 3 C,756608392314589950,2221787,21,Planet,Rocky body,2,717.551819,,,1,,,,,,0.05032239648639064,0.000233,433.99209375,150,,Minor Metallic Magma,No atmosphere,Not terraformable,1.1545120804398148,0.000015007833931689778,0.199186,-9.014843,273.143494,1.1317488606828705,,-0.316073,"{""Rock"":91.0369,""Metal"":8.9631,""Ice"":0}",,"{""Iron"":19.7534,""Sulphur"":19.2448,""Carbon"":16.1829,""Nickel"":14.9407,""Phosphorus"":10.3605,""Manganese"":8.15796,""Zinc"":5.36824,""Zirconium"":2.29378,""Tellurium"":1.48509,""Niobium"":1.35004,""Mercury"":0.8626}",,2018-11-30 02:06:20,2018-11-30 15:21:13
1454,1663,VEIL WEST SECTOR KC-V C2-18 10 A,720580969685160700,268095,20,Planet,Icy body,2,1961.197876,,,1,,,,,,0.03360748330291901,0.000271,572.731625,88,,Major Water Geysers,No atmosphere,Not terraformable,0.5752823893287037,0.000006137387656012941,0.113038,5.20813,157.948578,0.9010362413194445,1,0.513265,"{""Ice"":82.54979999999999,""Rock"":15.898699999999998,""Metal"":1.5514999999999999}",,"{""Sulphur"":28.0735,""Carbon"":23.6069,""Phosphorus"":15.1135,""Iron"":12.5676,""Nickel"":9.50562,""Selenium"":4.39374,""Vanadium"":3.08617,""Zirconium"":1.45936,""Tin"":0.75287,""Yttrium"":0.750649,""Tungsten"":0.690089}",,2018-11-30 02:06:20,2018-11-30 15:21:17
1455,1664,VELA DARK REGION BQ-Y D110 4 B,612493339572291970,25407546,17,Planet,Rocky body,2,1025.195435,,,1,,,,,,0.14793074994518118,0.005647,1246.132375,282,,No volcanism,No atmosphere,Not terraformable,8.615604021990741,0.017910516315925076,0.00073,0.759764,351.964874,8.615776909722221,1,-0.323656,"{""Rock"":91.0154,""Metal"":8.9847,""Ice"":0}",,"{""Iron"":19.0114,""Sulphur"":18.5239,""Carbon"":15.5767,""Nickel"":14.3794,""Phosphorus"":9.97247,""Chromium"":8.55006,""Germanium"":5.47044,""Zinc"":5.16658,""Ruthenium"":1.17408,""Tin"":1.13103,""Tungsten"":1.04392}",,2018-11-30 02:06:20,2018-11-30 15:21:21
1456,1665,VELA DARK REGION BQ-Y D94 9 B,864694368949225860,16664666,24,Planet,Rocky body,2,1280.909424,,,1,,,,,,0.13476397662062461,0.004308,1140.342875,275,,No volcanism,No atmosphere,Not terraformable,3.140613064236111,0.008020958656599382,0.000129,-0.002788,212.858475,3.0845833333333332,1,0.215386,"{""Rock"":91.174,""Metal"":8.826,""Ice"":0}",,"{""Iron"":18.3756,""Sulphur"":18.1456,""Carbon"":15.2586,""Nickel"":13.8985,""Phosphorus"":9.7688,""Chromium"":8.26411,""Manganese"":7.58893,""Germanium"":5.31973,""Tellurium"":1.37782,""Molybdenum"":1.19992,""Mercury"":0.802432}",,2018-11-30 02:06:20,2018-11-30 15:21:25
1457,1666,VELA DARK REGION CQ-Y C0 A 2,252201664595792576,22142187,7,Planet,High metal content world,2,308.802582,,,1,,,,,,0.331575285495168,0.040348,2224.869,277,,No volcanism,No atmosphere,Not terraformable,16.07012152777778,0.00029496890425994546,0.163078,4.389276,250.320389,25.32129050925926,1,0.268226,"{""Rock"":66.9859,""Metal"":32.9142,""Ice"":0.09990000000000002}",,"{""Iron"":23.8938,""Nickel"":18.0722,""Sulphur"":16.9203,""Carbon"":14.2282,""Phosphorus"":9.10912,""Vanadium"":5.86748,""Germanium"":5.03628,""Arsenic"":2.25229,""Niobium"":1.63301,""Molybdenum"":1.56025,""Yttrium"":1.42715}",,2018-11-30 02:06:20,2018-11-30 15:21:29
1458,1667,VELA DARK REGION DL-Y D112 1 A,612493408291752320,15271939,17,Planet,Rocky body,2,1189.124023,,,1,,,,,,0.1402448070985959,0.004835,1184.239,249,,Minor Metallic Magma,No atmosphere,,1.284992404513889,0.0032841834292231006,0.000166,0.001194,245.968704,1.226454806863426,1,0.489241,"{""Rock"":91.092,""Metal"":8.908000000000001,""Ice"":0}",,"{""Iron"":19.8065,""Sulphur"":19.3637,""Carbon"":16.2828,""Nickel"":14.9808,""Phosphorus"":10.4246,""Germanium"":5.73079,""Zinc"":5.38266,""Vanadium"":4.86378,""Antimony"":1.21192,""Tungsten"":1.08757,""Mercury"":0.864917}",,2018-11-30 02:06:20,2018-11-30 15:21:33
1459,1668,VELA DARK REGION DL-Y D80 1 B,,9209950,,Planet,Rocky body,2,1597.783081,,,1,,,,,,0.07953745750772677,0.000909,681.8370625,208,,Major Silicate Vapour Geysers,No atmosphere,,0.38922960069444446,0.000006752948723621105,0.099769,9.985204,203.08902,0.6214461263078703,1,0.223394,,,"{""Iron"":19.7549,""Sulphur"":19.388,""Carbon"":16.3033,""Nickel"":14.9417,""Phosphorus"":10.4376,""Manganese"":8.15855,""Vanadium"":4.8511,""Arsenic"":2.54817,""Cadmium"":1.53405,""Ruthenium"":1.21999,""Mercury"":0.862662}",,2018-11-30 02:06:20,2018-11-30 15:21:37
1460,1669,VELA DARK REGION DL-Y D91 5 A,864694265869994370,15223526,24,Planet,Rocky body,2,1956.80249,,,1,,,,,,0.18965525646263254,0.011623,1578.923875,211,,Minor Rocky Magma,No atmosphere,,2.0950929542824075,0.00888689183729137,0.000182,-0.003792,186.697906,2.0951262297453703,1,0.433274,"{""Rock"":90.9138,""Metal"":9.0862,""Ice"":0}",,"{""Iron"":18.6842,""Sulphur"":18.0947,""Carbon"":15.2157,""Nickel"":14.132,""Phosphorus"":9.74137,""Chromium"":8.40291,""Manganese"":7.71639,""Zinc"":5.07767,""Cadmium"":1.45091,""Mercury"":0.815909,""Technetium"":0.668259}",,2018-11-30 02:06:20,2018-11-30 15:21:41
1461,1670,VELA DARK REGION EG-X B1-1 A 1,108089273919088000,15629624,3,Planet,High metal content world,2,41.584103,,,1,,,,,,0.15697489259122244,0.004691,1102.55975,279,,No volcanism,No atmosphere,,15.745434027777778,0.08343553708080953,0.001235,-0.008024,138.869736,15.745438368055556,1,0.102296,"{""Rock"":67.5134,""Metal"":32.486599999999996,""Ice"":0}",,"{""Iron"":21.2367,""Nickel"":16.0626,""Sulphur"":15.2359,""Carbon"":12.8118,""Chromium"":9.55086,""Manganese"":8.77055,""Phosphorus"":8.20232,""Germanium"":4.48208,""Niobium"":1.45142,""Yttrium"":1.26845,""Mercury"":0.927373}",,2018-11-30 02:06:20,2018-11-30 15:21:45
1462,1671,VELA DARK REGION EL-Y D32 B 1,288231486358784380,2233551,8,Planet,High metal content world,2,58248.832031,,,1,,,,,,0.31795300340988353,0.035239,2123.317,287,,No volcanism,No atmosphere,Not terraformable,172.6102662037037,0.5794698058359463,0.000799,-0.0075,71.428009,0.6209333405671297,,-2.922161,"{""Rock"":66.1546,""Metal"":33.8454,""Ice"":0}",,"{""Iron"":22.7231,""Nickel"":17.1868,""Sulphur"":16.001,""Carbon"":13.4552,""Manganese"":9.38439,""Phosphorus"":8.61426,""Zinc"":6.17528,""Arsenic"":2.0905,""Cadmium"":1.76455,""Yttrium"":1.35722,""Tungsten"":1.24772}",,2018-11-30 02:06:20,2018-11-30 15:21:49
1463,1672,VELA DARK REGION EL-Y D55 1,36030697500019040,6182865,1,Planet,High metal content world,1,366.932404,,,1,,,,,,0.364228164008677,0.052876,2430.11625,297,,No volcanism,No atmosphere,Not terraformable,215.30541666666667,0.7354343992009774,0.000183,-0.001508,49.023682,1.8230891927083333,,-0.404187,"{""Rock"":67.5406,""Metal"":32.4594,""Ice"":0}",,"{""Iron"":24.3824,""Nickel"":18.4418,""Sulphur"":17.4987,""Carbon"":14.7146,""Phosphorus"":9.42055,""Vanadium"":5.98747,""Zirconium"":2.8313,""Arsenic"":2.29121,""Cadmium"":1.8934,""Niobium"":1.66641,""Technetium"":0.87206}",,2018-11-30 02:06:20,2018-11-30 15:21:53
1464,1673,VELA DARK REGION FL-Y D63 A 5,504405333641234820,2305982,14,Planet,High metal content world,2,278.77594,,,1,,,,,,0.16619855073373943,0.005442,1154.117875,298,,No volcanism,No atmosphere,Not terraformable,171.25733796296296,0.5577434474005518,0.001902,-0.921097,255.459915,2.0254202835648147,,-0.194998,"{""Rock"":66.3652,""Metal"":33.6347,""Ice"":0}",,"{""Iron"":22.5804,""Nickel"":17.0788,""Sulphur"":15.8873,""Carbon"":13.3596,""Chromium"":10.1551,""Phosphorus"":8.55305,""Zinc"":6.1365,""Zirconium"":2.62205,""Cadmium"":1.75347,""Tungsten"":1.23989,""Polonium"":0.633765}",,2018-11-30 02:06:20,2018-11-30 15:21:57
1465,1673,VELA DARK REGION FL-Y D63 B 1,828664506811910530,2306075,23,Planet,High metal content world,2,6660.57959,,,1,,,,,,0.14737227214419304,0.003872,1033.8185,236,,No volcanism,No atmosphere,Not terraformable,46.57622974537037,0.16522675043662904,0.001098,-0.021202,349.123688,46.57624710648148,1,0.101401,"{""Rock"":67.0615,""Metal"":32.9386,""Ice"":0}",,"{""Iron"":22.5422,""Nickel"":17.0499,""Sulphur"":15.9733,""Carbon"":13.4319,""Chromium"":10.138,""Phosphorus"":8.59933,""Zinc"":6.12611,""Zirconium"":2.61761,""Niobium"":1.54064,""Antimony"":0.996682,""Mercury"":0.984379}",,2018-11-30 02:06:20,2018-11-30 15:21:57
1466,1674,VELA DARK REGION HB-X C1-28 E 2,1405130865985393410,2286568,39,Planet,High metal content world,2,368449.75,,,1,,,,,,0.2715814746731834,0.022728,1845.079375,278,,No volcanism,No atmosphere,Not terraformable,5.190503472222222,0.029027657651012274,0.004057,-0.003127,92.186775,-5.190512876157407,,2.942221,"{""Rock"":66.8549,""Metal"":33.1451,""Ice"":0}",,"{""Iron"":22.9876,""Nickel"":17.3868,""Sulphur"":16.3659,""Carbon"":13.762,""Manganese"":9.49363,""Phosphorus"":8.8107,""Germanium"":4.82786,""Arsenic"":2.15908,""Niobium"":1.57108,""Yttrium"":1.37302,""Tungsten"":1.26225}",,2018-11-30 02:06:20,2018-11-30 15:22:01
1467,1674,VELA DARK REGION HB-X C1-28 E 3,1477188460023321340,2286792,41,Planet,High metal content world,2,368450.78125,,,1,,,,,,0.2274694203319499,0.013823,1572.25925,245,,No volcanism,No atmosphere,Not terraformable,8.720789930555556,0.04102446070443969,0.000039,0.742551,204.051819,8.720805844907407,1,-0.467397,"{""Rock"":67.6427,""Metal"":32.3573,""Ice"":0}",,"{""Iron"":22.4298,""Nickel"":16.9649,""Sulphur"":16.0982,""Carbon"":13.5369,""Chromium"":10.0874,""Phosphorus"":8.66656,""Zinc"":6.09557,""Arsenic"":2.12376,""Cadmium"":1.74177,""Tin"":1.45288,""Technetium"":0.802222}",,2018-11-30 02:06:20,2018-11-30 15:22:01
1468,1675,VELA DARK REGION IW-W B1-3 B 1,684554424268891520,15248422,19,Planet,High metal content world,2,2010.43689,,,1,,,,,,0.177796855301752,0.006697,1237.834625,279,,No volcanism,No atmosphere,,8.343038917824074,0.046080248600757656,0.000023,-0.006361,296.135834,8.25535373263889,1,0.084255,"{""Rock"":67.03139999999999,""Metal"":32.968599999999995,""Ice"":0}",,"{""Iron"":23.0359,""Nickel"":17.4234,""Sulphur"":16.3401,""Carbon"":13.7403,""Phosphorus"":8.79679,""Zinc"":6.26031,""Vanadium"":5.65683,""Germanium"":4.82085,""Tin"":1.4969,""Ruthenium"":1.42262,""Mercury"":1.00594}",,2018-11-30 02:06:20,2018-11-30 15:22:05
1469,1676,VELA DARK REGION JS-T B3-0 A 3,324259856204309890,15428296,9,Planet,High metal content world,2,109.34774,,,1,,,,,,0.3190134045915964,0.036087,2145.139,278,,No volcanism,No atmosphere,,55.80034143518518,0.2182449818518707,0.004105,0.045023,325.99295,55.800376157407406,1,-0.275614,"{""Rock"":67.067,""Metal"":32.933,""Ice"":0}",,"{""Iron"":22.4719,""Nickel"":16.9968,""Sulphur"":15.8682,""Carbon"":13.3436,""Chromium"":10.1063,""Phosphorus"":8.54277,""Vanadium"":5.51831,""Selenium"":2.48352,""Cadmium"":1.74504,""Niobium"":1.53583,""Ruthenium"":1.38778}",,2018-11-30 02:06:20,2018-11-30 15:22:09
1470,1677,VELA DARK REGION KR-W C1-24 7 A,612496231989383940,2226509,17,Planet,Rocky body,2,636.671143,,,1,,,,,,0.19862662304749562,0.013308,1650.905375,250,,Major Silicate Vapour Geysers,No atmosphere,Not terraformable,0.7809497974537037,0.002506906055849363,0.000003,-0.195807,157.533737,0.7809718605324074,1,0.328245,"{""Rock"":91.0242,""Metal"":8.9758,""Ice"":0}",,"{""Iron"":19.4934,""Sulphur"":18.9654,""Carbon"":15.9479,""Nickel"":14.744,""Phosphorus"":10.2101,""Chromium"":8.76685,""Zinc"":5.29759,""Selenium"":2.96824,""Niobium"":1.33227,""Ruthenium"":1.20384,""Tungsten"":1.07039}",,2018-11-30 02:06:20,2018-11-30 15:22:13
1471,1677,VELA DARK REGION KR-W C1-24 7 B,684553826027311870,2226541,19,Planet,Rocky body,2,637.299316,,,1,,,,,,0.13503292729832592,0.004323,1141.18825,228,,Major Silicate Vapour Geysers,No atmosphere,Not terraformable,0.5173483615509259,0.000017496575905475103,0.148647,8.764657,33.053589,0.7499371564004629,1,0.456006,"{""Rock"":91.0242,""Metal"":8.9758,""Ice"":0}",,"{""Iron"":20.1831,""Sulphur"":19.6363,""Carbon"":16.5121,""Nickel"":15.2657,""Phosphorus"":10.5714,""Germanium"":5.78925,""Vanadium"":4.95627,""Selenium"":3.07325,""Cadmium"":1.56731,""Ruthenium"":1.24644,""Tin"":1.19888}",,2018-11-30 02:06:20,2018-11-30 15:22:13
1472,1677,VELA DARK REGION KR-W C1-24 7 C,720582623046275840,2226514,20,Planet,Rocky body,2,637.315063,,,1,,,,,,0.13064750386243032,0.003925,1105.487375,228,,Major Silicate Vapour Geysers,No atmosphere,Not terraformable,0.5173483615509259,0.00001926860146145115,0.148647,8.764657,213.053574,0.7146219437268518,1,0.459976,"{""Rock"":91.0242,""Metal"":8.9758,""Ice"":0}",,"{""Iron"":18.6288,""Sulphur"":18.1241,""Carbon"":15.2405,""Nickel"":14.09,""Phosphorus"":9.75722,""Chromium"":8.37797,""Manganese"":7.69349,""Vanadium"":4.57457,""Tellurium"":1.38395,""Tin"":1.10655,""Tungsten"":1.02291}",,2018-11-30 02:06:20,2018-11-30 15:22:13
1473,1677,VELA DARK REGION KR-W C1-24 7 D,792640217084203780,2226592,22,Planet,Rocky body,2,636.024963,,,1,,,,,,0.131756949033041,0.004023,1114.48125,222,,Metallic Magma,No atmosphere,Not terraformable,0.57994782625,0.000012986131526536494,0.115647,-8.075045,16.605444,0.9684582067476852,1,-0.217645,"{""Rock"":91.0242,""Metal"":8.9758,""Ice"":0}",,"{""Iron"":19.1446,""Sulphur"":18.626,""Carbon"":15.6625,""Nickel"":14.4802,""Phosphorus"":10.0274,""Manganese"":7.90653,""Germanium"":5.49137,""Vanadium"":4.70125,""Cadmium"":1.48667,""Tellurium"":1.42228,""Tungsten"":1.05123}",,2018-11-30 02:06:20,2018-11-30 15:22:13
1474,1678,VELA DARK REGION RC-V B2-5 C 3,1188961981923075580,2214550,33,Planet,High metal content world,2,58340.113281,,,1,,,,,,0.170501929759974,0.005946,1191.056375,244,,No volcanism,No atmosphere,Not terraformable,7.136510416666667,0.03427652637037166,0.001187,0.019494,104.4804,7.065150462962963,1,0.259359,"{""Rock"":67.2304,""Metal"":32.7696,""Ice"":0}",,"{""Iron"":22.7568,""Nickel"":17.2123,""Sulphur"":16.1841,""Carbon"":13.6091,""Chromium"":10.2345,""Phosphorus"":8.7128,""Germanium"":4.79212,""Selenium"":2.53294,""Cadmium"":1.76717,""Niobium"":1.55531,""Polonium"":0.64276}",,2018-11-30 02:06:20,2018-11-30 15:22:17
1475,1678,VELA DARK REGION RC-V B2-5 C 4,1224990778942039550,2215866,34,Planet,High metal content world,2,58323.117188,,,1,,,,,,0.15846508759064704,0.004801,1110.154875,224,,No volcanism,No atmosphere,Not terraformable,10.159731626157408,0.04337714788075523,0.000149,-0.001697,104.476486,10.080608362268519,1,-0.291881,"{""Rock"":67.2304,""Metal"":32.7696,""Ice"":0}",,"{""Iron"":22.9989,""Nickel"":17.3954,""Sulphur"":16.3562,""Carbon"":13.7539,""Manganese"":9.4983,""Phosphorus"":8.80547,""Germanium"":4.84308,""Selenium"":2.55989,""Tin"":1.50185,""Tungsten"":1.26287,""Antimony"":1.02419}",,2018-11-30 02:06:20,2018-11-30 15:22:17
1476,1679,VELA DARK REGION RY-R B4-7 A 1,108102468327056784,5597954,3,Planet,High metal content world,2,24.666555,,,1,,,,,,0.15269946763042658,0.004325,1073.393125,246,,No volcanism,No atmosphere,Not terraformable,8.821443142361112,0.0494314184379631,0.000021,0.113812,108.903786,8.821447482638888,1,0.271814,"{""Rock"":67.4747,""Metal"":32.5253,""Ice"":0}",,"{""Iron"":21.7085,""Nickel"":16.4194,""Sulphur"":15.5117,""Carbon"":13.0437,""Chromium"":9.76305,""Phosphorus"":8.35081,""Zinc"":5.89957,""Vanadium"":5.33086,""Niobium"":1.48366,""Yttrium"":1.29663,""Tungsten"":1.19202}",,2018-11-30 02:06:20,2018-11-30 15:22:21
1477,1680,VELA DARK REGION VO-Q B5-1 B 3 A,828665215640675710,3019963,23,Planet,Rocky body,3,8071.186035,,,1,,,,,,0.10527853522768355,0.001938,865.349375,368,,Minor Silicate Vapour Geysers,No atmosphere,Not terraformable,1.466247829861111,0.00016026458055729532,,10.634499,2.807962,1.4832411928587963,1,-0.252059,"{""Rock"":86.2648,""Metal"":13.7352,""Ice"":0}",,"{""Iron"":20.0793,""Sulphur"":18.1472,""Carbon"":15.2599,""Nickel"":15.1871,""Phosphorus"":9.76965,""Manganese"":8.29253,""Zinc"":5.45679,""Vanadium"":4.93077,""Tin"":1.23856,""Tungsten"":1.10255,""Polonium"":0.535717}",,2018-11-30 02:06:20,2018-11-30 15:22:25
1478,1680,VELA DARK REGION VO-Q B5-1 B 6,972780403716531580,3018850,27,Planet,High metal content world,2,8058.258789,,,1,,,,,,0.39472526549306336,0.066183,2611.62175,289,0.00006054867012089809,No volcanism,No atmosphere,Not terraformable,54.678466435185186,0.20118276338541494,0.003402,0.007347,70.95713,54.47759259259259,1,-0.070794,"{""Rock"":67.4674,""Metal"":32.5326,""Ice"":0}",,"{""Iron"":21.0414,""Nickel"":15.9149,""Sulphur"":15.0866,""Carbon"":12.6863,""Chromium"":9.46303,""Manganese"":8.6899,""Phosphorus"":8.12198,""Vanadium"":5.16705,""Molybdenum"":1.37399,""Ruthenium"":1.29944,""Tungsten"":1.15539}",,2018-11-30 02:06:20,2018-11-30 15:22:25
1479,1680,VELA DARK REGION VO-Q B5-1 C 5,1369097170925135360,3020048,38,Planet,High metal content world,2,6807.166016,,,1,,,,,,0.36783848446682615,0.054301,2450.529,234,0.00029452999753269184,No volcanism,No atmosphere,Not terraformable,75.93957754629629,0.23310465174956532,0.000276,0.34915,287.65387,75.93971643518519,1,-0.005291,"{""Rock"":67.4677,""Metal"":32.5323,""Ice"":0}",,"{""Iron"":21.6535,""Nickel"":16.3778,""Sulphur"":15.5256,""Carbon"":13.0554,""Chromium"":9.73832,""Manganese"":8.9427,""Phosphorus"":8.35828,""Zirconium"":2.51442,""Cadmium"":1.6815,""Tungsten"":1.189,""Antimony"":0.963443}",,2018-11-30 02:06:20,2018-11-30 15:22:25
1480,1681,VELA DARK REGION WT-R B4-3 B 1,540439237266843010,4896599,15,Planet,High metal content world,2,908.068176,,,1,,,,,,0.20171711060533695,0.009686,1397.608,304,,Minor Rocky Magma,No atmosphere,Not terraformable,2.1557855902777776,0.015803543011257578,0.00085,-0.014204,298.194733,2.1190042679398147,1,0.025515,"{""Rock"":67.1486,""Metal"":32.8514,""Ice"":0}",,"{""Iron"":21.6703,""Nickel"":16.3905,""Sulphur"":15.392,""Carbon"":12.9431,""Chromium"":9.74587,""Manganese"":8.94963,""Phosphorus"":8.28641,""Selenium"":2.40899,""Niobium"":1.48105,""Tin"":1.39372,""Ruthenium"":1.33828}",,2018-11-30 02:06:20,2018-11-30 15:22:29
1481,1681,VELA DARK REGION WT-R B4-3 B 2,576468034285806980,4897741,16,Planet,High metal content world,2,910.652466,,,1,,,,,,0.17049476226944288,0.005938,1190.279875,246,,No volcanism,No atmosphere,Not terraformable,4.687386067708333,0.026523935169887415,0.000022,-0.150532,201.407303,4.640944010416667,1,-0.222909,"{""Rock"":67.14909999999999,""Metal"":32.8508,""Ice"":0}",,"{""Iron"":21.0324,""Nickel"":15.908,""Sulphur"":14.939,""Carbon"":12.5622,""Chromium"":9.45898,""Manganese"":8.68618,""Phosphorus"":8.04252,""Zinc"":5.71583,""Niobium"":1.43745,""Ruthenium"":1.29889,""Mercury"":0.918451}",,2018-11-30 02:06:20,2018-11-30 15:22:29
1482,1682,VELA DARK REGION YO-R B4-1 B 4,540434839220266370,14620778,15,Planet,High metal content world,2,560.339661,,,1,,,,,,0.26170525101792674,0.020599,1789.375,278,,No volcanism,No atmosphere,,12.740967881944444,0.057021864870700996,0.009767,0.075036,345.225006,12.740983796296296,1,0.231931,"{""Rock"":67.3526,""Metal"":32.6474,""Ice"":0}",,"{""Iron"":21.9909,""Nickel"":16.633,""Sulphur"":15.767,""Carbon"":13.2584,""Chromium"":9.89003,""Phosphorus"":8.48827,""Zinc"":5.97629,""Germanium"":4.62495,""Tin"":1.43284,""Antimony"":0.978057,""Mercury"":0.960305}",,2018-11-30 02:06:20,2018-11-30 15:22:33
1483,1682,VELA DARK REGION YO-R B4-1 D 2,1909529125940897280,15006574,53,Planet,High metal content world,2,13948.729492,,,1,,,,,,0.29831837197126576,0.029954,2021.026125,206,,,,,5.613335141782407,0.025978714147567077,0.000516,0.277741,102.11985,5.613359375,1,-0.000389,"{""Rock"":67.3523,""Metal"":32.6477,""Ice"":0}",,"{""Iron"":21.2502,""Nickel"":16.0727,""Sulphur"":15.2359,""Carbon"":12.8118,""Chromium"":9.55691,""Manganese"":8.77611,""Phosphorus"":8.20234,""Germanium"":4.46915,""Tin"":1.38458,""Ruthenium"":1.31233,""Mercury"":0.92796}",,2018-11-30 02:06:20,2018-11-30 15:22:33
1484,1683,VELA DARK REGION ZE-A D66 6 B,972779797933427070,16463790,27,Planet,Rocky body,2,1433.892578,,,1,,,,,,0.12467008784164724,0.003422,1056.67975,203,,,,,2.131444769965278,0.007765221112869757,0.000922,0.178504,319.333099,2.1314594184027778,1,-0.322343,"{""Rock"":91.0624,""Metal"":8.9376,""Ice"":0}",,"{""Iron"":20.2698,""Sulphur"":19.7752,""Carbon"":16.6289,""Nickel"":15.3312,""Phosphorus"":10.6461,""Manganese"":8.37121,""Selenium"":3.09498,""Zirconium"":2.35374,""Yttrium"":1.21069,""Tin"":1.20522,""Tungsten"":1.11301}",,2018-11-30 02:06:20,2018-11-30 15:22:37
