"id","systemName","edsmID","edsmID64","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","missingSkipCount","created_at","updated_at"
1513,SYNUEFE IZ-X B34-3,8002703,7275271628073,536.1875,-124.65625,-324.28125,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1514,SYNUEFE JN-R D5-22,3195748,766508976435,557.625,-372.6875,-571.5,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1515,SYNUEFE JP-E B45-4,13766964,9476710802817,724.34375,-111.09375,-103.5625,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1516,SYNUEFE JU-M D8-50,4650725,1728481036619,44.6875,-149,-326.84375,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1517,SYNUEFE JZ-F B44-8,721756,18272803693945,720.625,-163.59375,-112.90625,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1518,SYNUEFE KD-J B42-5,9745865,11677075973481,829.28125,-203.15625,-150.15625,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1519,SYNUEFE KG-W C18-16,6538630,4482771358370,501.59375,-113.5,-235.375,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1520,SYNUEFE KJ-C C15-6,17444527,1734394778242,741.84375,-319.09375,-393.8125,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1521,SYNUEFE KS-B C16-4,261681,1183431201418,22.6875,-78.4375,-354.21875,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1522,SYNUEFE KU-F B44-4,9711098,9476442170745,714.34375,-173.84375,-113.59375,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1523,SYNUEFE KX-J D9-7,23657900,251196737875,941.90625,-652.78125,-219.09375,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1524,SYNUEFE KZ-F B44-5,33769,11676002362745,747.90625,-161.21875,-109.46875,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1525,SYNUEFE LD-A C17-1,7617732,358730404498,-20.5625,-61.75,-344.0625,1,,2018-11-13 12:49:13,2018-11-13 12:58:39
1526,SYNUEFE LD-A C17-3,7409013,908486218386,-23.03125,-62.875,-339.375,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1527,SYNUEFE LH-M D7-4,26457293,148067092803,714.59375,-1104.21875,-348.40625,0,,2018-11-13 12:49:13,2018-11-13 12:58:43
1528,SYNUEFE LQ-T B50-1,29374908,2879640905137,728.5,-155.65625,19.3125,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1529,SYNUEFE LS-O B37-0,16791757,678468920641,567.8125,-533.5,-257.59375,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1530,SYNUEFE LY-I B42-2,9627367,5079737705833,814.71875,-222.78125,-151.15625,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1531,SYNUEFE MF-O A88-4,9278209,75804561918704,638.875,-41.5,-115.25,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1532,SYNUEFE MJ-O D7-14,18647610,491614325059,489.78125,-253.34375,-378.25,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1533,SYNUEFE MK-M D8-20,6794335,697672075595,2.53125,-266.9375,-307.40625,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1534,SYNUEFE MN-J D9-13,26485728,457321580883,779.8125,-804.40625,-225.9375,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1535,SYNUEFE NB-B B47-10,9699786,22669776594321,643.4375,-113.84375,-61.5625,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1536,SYNUEFE NH-R B38-5,9571432,11671439222089,395.375,-81.15625,-242.25,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1537,SYNUEFE NJ-O D7-11,7615606,388551887171,495.90625,-249.375,-395.875,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1538,SYNUEFE NJ-O D7-26,5714216,903947962691,495.1875,-234.34375,-375.96875,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1539,SYNUEFE NJ-O D7-29,18222238,1007027177795,496.59375,-262.28125,-375.125,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1540,SYNUEFE NL-N C23-4,9626725,1184840454858,860.125,-124.59375,-61.0625,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1541,SYNUEFE NU-A C16-9,18836676,2559095640714,794.875,-295.71875,-360.625,0,,2018-11-13 12:49:13,2018-11-13 12:58:43
1542,SYNUEFE NU-F B44-5,9683585,11676270732665,768.21875,-166.0625,-106.40625,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1543,SYNUEFE NU-M D8-99,12566852,3412175325515,370.96875,-163.125,-281.875,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1544,SYNUEFE NY-M C9-2,3825813,634950259282,799.875,-343.84375,-659.34375,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1545,SYNUEFE NY-Z C16-13,3673652,3657265255058,3.4375,-97.125,-329.53125,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1546,SYNUEFE NY-Z C16-2,7214462,633608278674,13.84375,-92.6875,-344.09375,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1547,SYNUEFE OB-N C23-19,17635782,5307807666890,765.15625,-194,-44.15625,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1548,SYNUEFE OF-E B45-4,9684802,9476979107201,751.0625,-157.71875,-86.09375,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1549,SYNUEFE OT-I B42-4,15814828,9478052586857,817.5,-238.875,-147.40625,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1550,SYNUEFE OV-K D9-56,11261275,1934622673235,11.3125,-208.5,-256.34375,1,,2018-11-13 12:49:13,2018-11-13 12:58:43
1551,SYNUEFE OW-M A75-1,11295267,23006528948864,440.9375,-38.4375,-264.40625,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1552,SYNUEFE PF-E B45-5,3314087,11676270798209,758.5,-164.65625,-101.28125,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1553,SYNUEFE PJ-D B46-10,2038945,22666018694537,363.15625,-62.1875,-77.8125,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1554,SYNUEFE PM-L C24-24,29372269,6682130125522,706.6875,-158.875,10.5,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1555,SYNUEFE PX-J C25-8,29653838,2283949429466,649.6875,-124.25,32.4375,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1556,SYNUEFE QA-E B45-4,12993879,9476979041665,738.0625,-174.375,-103.25,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1557,SYNUEFE QJ-O D7-49,24150695,1694272276803,740.34375,-219.34375,-382.9375,0,,2018-11-13 12:49:13,2018-11-13 12:58:47
1558,SYNUEFE QO-P D6-20,28518287,697806260539,582.03125,-453.1875,-470.15625,0,,2018-11-13 12:49:13,2018-11-13 12:58:47
1559,SYNUEFE QW-J B42-3,10937907,7275808499049,594.71875,-117.375,-164.75,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1560,SYNUEFE QX-I A91-0,8635203,5427227806472,556.03125,-43.3125,-92.5625,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1561,SYNUEFE RA-E B45-5,326154,11676270732673,755.53125,-169.125,-88.28125,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1562,SYNUEFE RD-J B39-0,23552717,685984392529,1120,-761.875,-224.78125,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1563,SYNUEFE RE-O D7-11,3216956,388585425219,675.21875,-338.90625,-369.90625,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1564,SYNUEFE RE-O D7-14,17757807,491664640323,684.9375,-332.78125,-361.6875,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1565,SYNUEFE RE-O D7-18,17444533,629103593795,707.5625,-328.1875,-389.1875,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1566,SYNUEFE RE-O D7-42,17286815,1453737314627,721.90625,-332.03125,-413.75,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1567,SYNUEFE RE-O D7-9,17758984,319865948483,693.46875,-333,-365.5,0,,2018-11-13 12:49:13,2018-11-13 12:58:47
1568,SYNUEFE RF-L D9-14,6414303,491631135059,566.15625,-92.75,-254.75,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1569,SYNUEFE RL-C B46-6,6426973,13874757182857,727.90625,-157.1875,-67.1875,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1570,SYNUEFE RR-I B43-9,4989234,20470753535345,644.125,-52.9375,-131,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1571,SYNUEFE RS-P B39-3,8250068,7273929647441,437.71875,-60.46875,-211.9375,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1572,SYNUEFE RT-P D6-15,28522774,526057916731,880.75,-420.28125,-470.6875,0,,2018-11-13 12:49:13,2018-11-13 12:58:47
1573,SYNUEFE RT-Z C16-13,4350298,3657399440018,56.9375,-142.03125,-339.9375,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1574,SYNUEFE SD-B C16-8,13527063,2283076948618,112.5625,-214.5,-354.59375,1,,2018-11-13 12:49:13,2018-11-13 12:58:47
1575,SYNUEFE SI-M B39-0,19613662,681422103889,778.5,-422.4375,-220.71875,0,,2018-11-13 12:49:13,2018-11-13 12:58:47
1576,SYNUEFE SP-F B44-0,9659196,681959695737,831.625,-187.5625,-121.84375,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1577,SYNUEFE SV-U B49-5,17622196,11677075908009,829.53125,-222.65625,-3.8125,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1578,SYNUEFE TE-O D7-39,18986268,1350691653955,821.625,-301.15625,-372.28125,0,,2018-11-13 12:49:13,2018-11-13 12:58:51
1579,SYNUEFE TP-F B44-0,9629387,682228131193,838.75,-197.84375,-111.84375,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1580,SYNUEFE UK-V B35-0,5760355,671222277425,34.53125,-201.53125,-290.59375,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1581,SYNUEFE UL-X A69-2,7397077,40603009960528,477.5,-43.84375,-319.625,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1582,SYNUEFE UP-V B35-3,2020585,7268828980529,55.3125,-171.46875,-302.40625,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1583,SYNUEFE US-B C16-23,1595163,6406782521994,435.28125,-72.40625,-358.4375,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1584,SYNUEFE US-B C16-5,16084918,1458980197002,451.46875,-87.25,-362.75,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1585,SYNUEFE UV-H C12-7,16084296,2009138500202,662.875,-293.78125,-544.9375,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1586,SYNUEFE UY-R B34-0,23816238,685179086121,1056.71875,-750.53125,-306.96875,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1587,SYNUEFE UZ-X C17-10,5275797,2832698610330,46.0625,-114.5,-293.6875,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1588,SYNUEFE UZ-X C17-12,997034,3382454424218,45.40625,-126.5,-288.34375,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1589,SYNUEFE VK-D B32-1,1756691,2870514296081,42.84375,-102.8125,-378.90625,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1590,SYNUEFE VK-F B44-0,11126483,682228065657,836.9375,-220.78125,-122.75,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1591,SYNUEFE VL-X A69-2,15493942,40604083702352,493.25,-39.53125,-319.28125,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1592,SYNUEFE VM-D C15-10,14840393,2833705276034,625.8125,-82.6875,-391.625,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1593,SYNUEFE VM-S B37-3,3614768,7275003127105,531.09375,-133.3125,-256.5625,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1594,SYNUEFE VS-B C16-25,16089897,6956605444746,461.25,-81.375,-368.28125,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1595,SYNUEFE VS-Q B38-0,14230677,676859618633,437.3125,-140.4375,-242.65625,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1596,SYNUEFE VV-B B33-4,8677577,9467047257369,9.9375,-83.96875,-345.53125,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1597,SYNUEFE VZ-C B46-0,5552830,676322878857,401.96875,-94.96875,-83.34375,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1598,SYNUEFE WJ-D B46-0,3245792,677665187209,498.0625,-49.65625,-80.78125,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1599,SYNUEFE WL-J D10-113,6400274,3893262010715,645.0625,-95.46875,-142.4375,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1600,SYNUEFE WU-X C17-8,6766161,2282942763674,30.21875,-171.0625,-287.34375,1,,2018-11-13 12:49:13,2018-11-13 12:58:51
1601,SYNUEFE XJ-P C22-2,9735225,634413585090,471.9375,-94.84375,-85.1875,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1602,SYNUEFE XL-X A69-1,447671,23014045141584,507.875,-44.84375,-321.5625,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1603,SYNUEFE XO-P C22-17,9084912,4757716439746,546.90625,-56.46875,-97.8125,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1604,SYNUEFE XR-H D11-102,6379187,3515254557027,357.34375,-49.34375,-74.75,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1605,SYNUEFE XR-H D11-90,6455254,3102937696611,373.40625,-53.6875,-82.5,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1606,SYNUEFE XY-Q C21-1,14370798,359669863098,541.9375,-130.3125,-121.625,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1607,SYNUEFE YP-X C17-1,4049644,358797382298,32.25,-199.34375,-295.40625,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1608,SYNUEFE YP-X C17-8,5731863,2282942730906,27.375,-219,-271.4375,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1609,SYNUEFE YT-N B40-5,3233630,11672244528473,458.53125,-76.59375,-202.21875,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1610,SYNUEFE YX-T A71-2,15989677,40598714993248,442.65625,-42.90625,-301.34375,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1611,SYNUEFE YY-Q C21-19,33783,5307539296954,589.15625,-144.5,-107.84375,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1612,SYNUEFE ZA-N B37-0,28107344,684373910849,1009.21875,-721.9375,-264.75,0,,2018-11-13 12:49:13,2018-11-13 12:58:54
1613,SYNUEFE ZA-W B34-1,4081704,2869439833385,-40.09375,-312.375,-305.4375,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1614,SYNUEFE ZB-Y B48-6,15174697,13869388801441,326.28125,-48.4375,-9.625,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1615,SYNUEFE ZG-J D10-49,22631733,1694255515995,723.8125,-156.71875,-152.3125,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1616,SYNUEFE ZG-J D10-79,8228347,2725047667035,728,-121.34375,-133.25,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1617,SYNUEFE ZL-J D10-109,9979882,3755873388891,852.65625,-51.125,-124.84375,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1618,SYNUEFE ZL-J D10-119,8850999,4099470772571,834.21875,-51.21875,-154.65625,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1619,SYNUEFE ZM-Q D6-42,12001155,1453603146043,51.78125,-44.0625,-430.625,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1620,SYNUEFE ZR-I B43-10,8851093,22671924274545,811.40625,-60.4375,-144.71875,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1621,SYNUEFUE IS-Q B52-1,1366366,2850918507969,-1408.5625,-96.25,66.875,0,,2018-11-13 12:49:13,2018-11-13 12:58:54
1622,SYRAI THEIA QP-W C15-0,26234078,88483153034,2744.40625,133.03125,63644,0,,2018-11-13 12:49:13,2018-11-13 12:58:54
1623,SYREADIAE JX-F C0,11351065,67880586498,-9529.4375,-64.5,-7428.4375,1,,2018-11-13 12:49:13,2018-11-13 12:58:54
1624,SYRIVIA RI-B D13-11,25752343,392410701555,18946.0625,17.78125,55117.0625,0,,2018-11-13 12:49:13,2018-11-13 12:58:54
1625,SYRIVIA WS-U D2-14,25722140,495439584923,18721.25,-2.15625,54221.90625,0,,2018-11-13 12:49:13,2018-11-13 12:58:54
1626,SYROIFUE MO-Z B27-0,28284167,1079244893937,30419.21875,19.78125,5936.875,0,,2018-11-13 12:49:13,2018-11-13 12:58:58
1627,T TAURI,31528,182276016435,-32.96875,-206.40625,-557.3125,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1628,TAURUS DARK REGION BQ-Y C12,1246232,3382185988722,-106.59375,-120.625,-477.46875,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1629,TAURUS DARK REGION BV-Y C11,6608460,3107442332274,-34.53125,-104.71875,-468.84375,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1630,TAURUS DARK REGION CL-Y D53,2093891,1831509920059,-150.625,-143.71875,-439.625,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1631,TAURUS DARK REGION CQ-Y D31,5256838,1075629246779,-40.9375,-90.09375,-446.375,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1632,TAURUS DARK REGION CQ-Y D36,4599346,1247427938619,5,-94.625,-435,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1633,TAURUS DARK REGION DB-X D1-26,193207,903813794115,-69.375,-22.1875,-396.125,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1634,TAURUS DARK REGION DL-Y D54,230786,1865886435643,-88.53125,-124.65625,-453.40625,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1635,TAURUS DARK REGION EL-Y D20,1939615,697672108347,-62.65625,-165.09375,-466.5,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1636,TAURUS DARK REGION FW-W C1-3,550627,908284826234,-122.34375,-115.78125,-434.53125,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1637,TAURUS DARK REGION HR-W C1-4,77384,1183162700410,-116.34375,-168.21875,-440.125,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1638,TAURUS DARK REGION IR-W D1-47,4752757,1625385044291,0.34375,-145.03125,-422.4375,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1639,TAURUS DARK REGION JH-V C2-9,760789,2557686518402,-35.125,-77.3125,-408.3125,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1640,TAURUS DARK REGION JS-T B3-1,550626,2868098311409,-137.96875,-117.59375,-457.65625,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1641,TAURUS DARK REGION MY-R B4-1,725899,2867829875961,-159.875,-117.53125,-427.8125,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1642,TAURUS DARK REGION OX-U C2-10,3133342,2832631468674,11.71875,-147.65625,-400.25,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1643,TAURUS DARK REGION PT-R B4-0,2235030,669074990329,-126.5,-137.34375,-435.75,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1644,TAURUS DARK REGION QN-T B3-0,5510245,670417167601,-40.125,-144.0625,-460.6875,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1645,TAURUS DARK REGION QO-Q B5-0,1264000,669880493313,-83.75,-84.21875,-419.5625,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1646,TAURUS DARK REGION XZ-Y B1,800048,2868098311385,-125.59375,-117.3125,-507.5,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1647,TAYGETA,25809,7679242837,-88.5,-159.6875,-366.28125,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1648,TEGNAE HT-Z D13-1,13020655,48611743739,17957.84375,-1153.0625,37329,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1649,THAILAE II-Z D1-34,10004708,1179044006675,1607.5,-89.125,4231.09375,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1650,TIANG K'AN,2720,2557753627322,-19.09375,-101.84375,-130.6875,1,,2018-11-13 12:49:13,2018-11-13 12:58:58
1651,TIRIS,17030,2656177228147,-26.875,46.53125,68.6875,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1652,TJAPAN,19169,5068464268681,-32.5625,37.5,-84.8125,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1653,TOCI,5318,5068464006545,-26.90625,-37.46875,-49.9375,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1654,TRAPEZIUM SECTOR XO-Y B1-0,58950,679274685377,619.75,-400.96875,-1224.3125,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1655,TV MUSCAE,14246215,44988090763,680.625,-39.40625,323.46875,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1656,TYROESLY VM-W D1-1,25593745,48276446483,16387.5625,-9.65625,50354,0,,2018-11-13 12:49:13,2018-11-13 12:59:02
1657,USHORNT AM-C D13-0,29868617,10343516659,-695.46875,1748.40625,1339.28125,0,,2018-11-13 12:49:13,2018-11-13 12:59:02
1658,USHOTT ES-S D4-0,11704544,10477767083,-10.25,1915.9375,657.375,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1659,USHOTT IO-H D10-0,17489551,10477717979,13.34375,1700.90625,1154.34375,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1660,V2 PUPPIS,1361989,11977355861,694.78125,-138.9375,-265.84375,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1661,V518 CARINAE,23073,164532053180,424.9375,-40.6875,153.46875,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1662,V655 CARINAE,6397758,27101488324,815.9375,-121.21875,297.09375,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1663,VEIL WEST SECTOR DL-Y D68,43689,2346654321043,-1398.25,-193.5625,418.90625,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1664,VEIL WEST SECTOR GW-W C1-13,2295882,3654916346658,-1392.90625,-197.59375,410.71875,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1665,VEIL WEST SECTOR KC-V C2-18,43697,5029305881386,-1398.25,-199.59375,419.3125,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1666,VELA DARK REGION BQ-Y D110,19611102,3790249904483,953.375,-93.8125,-76.28125,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1667,VELA DARK REGION BQ-Y D94,9732473,3240494090595,916.6875,-99.46875,-86.5625,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1668,VELA DARK REGION CQ-Y C0,7023243,85463044794,940.78125,-122.34375,-133.0625,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1669,VELA DARK REGION DL-Y D112,11077778,3858969364835,924.46875,-171.8125,-98.21875,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1670,VELA DARK REGION DL-Y D80,14260478,2759457737059,930.28125,-143.4375,-57.125,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1671,VELA DARK REGION DL-Y D91,3145448,3137414859107,922.78125,-126,-101.78125,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1672,VELA DARK REGION EG-X B1-1,22967112,2882862196089,957.6875,-143.34375,-123.40625,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1673,VELA DARK REGION EL-Y D32,9821768,1110207072611,1000.65625,-166.21875,-64.15625,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1674,VELA DARK REGION EL-Y D55,223528,1900481055075,975.78125,-156.8125,-75.34375,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1675,VELA DARK REGION FL-Y D63,9921193,2175375739235,1064.5,-144.03125,-101.71875,1,,2018-11-13 12:49:13,2018-11-13 12:59:02
1676,VELA DARK REGION HB-X C1-28,9892447,7782245798594,1073.0625,-100.65625,-92.75,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1677,VELA DARK REGION IW-W B1-3,22739730,7280908576121,963.03125,-165.1875,-124.4375,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1678,VELA DARK REGION JS-T B3-0,13125633,683033634185,899.9375,-142.1875,-82.25,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1679,VELA DARK REGION KR-W C1-24,9813297,6682666996418,1036.875,-163.59375,-85.96875,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1680,VELA DARK REGION RC-V B2-5,9801091,11680297264513,1072.75,-168.1875,-85.125,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1681,VELA DARK REGION RY-R B4-7,4112368,16077270164881,977.90625,-126.21875,-57.65625,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1682,VELA DARK REGION VO-Q B5-1,10843250,2884204504473,1062.03125,-91.8125,-40.4375,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1683,VELA DARK REGION WT-R B4-3,12951546,7281982383505,1044.6875,-158.4375,-62.5625,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1684,VELA DARK REGION YO-R B4-1,13859435,2883935806865,1045.625,-177.53125,-45.40625,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1685,VELA DARK REGION ZE-A D66,22678528,2278421399899,966.90625,-158,-131.6875,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1686,VIRUDNIR,17712,2557753823938,-12.78125,143.28125,-66.125,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1687,WEPAA BQ-X E1-3388,5548911,14552412440916,-9477,-273.21875,23716.8125,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1688,WEPAA XJ-P D6-245,20338381,8426683781819,-9264.65625,-518,23866.75,0,,2018-11-13 12:49:13,2018-11-13 12:59:05
1689,WHUEFUA WA-M D8-0,29482936,14604208459,19622.9375,-1772.15625,-336.65625,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1690,WHUEFUA ZK-N D7-0,29560490,14654507331,19856.4375,-1938.09375,-415.59375,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1691,WITCH HEAD SECTOR BG-O B6-0,2328692,675784893593,357.84375,-442,-682.03125,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1692,WITCH HEAD SECTOR DL-Y D17,188921,594676730147,351.96875,-373.46875,-711.09375,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1693,WITCH HEAD SECTOR FB-X C1-11,234438,3108180300354,389.71875,-379.9375,-724.15625,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1694,WITCH HEAD SECTOR GW-W C1-4,77882,1183967810114,353.75,-419.03125,-710,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1695,WITCH HEAD SECTOR HW-W C1-7,189033,2008668639810,385.625,-388.21875,-738.09375,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1696,WITCH HEAD SECTOR HW-W C1-8,52176,2283546546754,380.375,-399,-734.59375,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1697,WITCH HEAD SECTOR HW-W C1-9,1887851,2558424453698,388.0625,-395.03125,-705.125,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1698,WITCH HEAD SECTOR JC-U B3-0,62315,675785090177,359.4375,-384.9375,-742.65625,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
1699,WITCH HEAD SECTOR LC-V C2-10,514769,2833302360650,386.15625,-390.75,-692.53125,1,,2018-11-13 12:49:13,2018-11-13 12:59:05
