"id","systemName","id64","edsmID","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","missingSkipCount","created_at","updated_at"
1533,SYNUEFE NL-N C23-4,1184840454858,9626725,860.125,-124.59375,-61.0625,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1534,SYNUEFE NU-A C16-9,2559095640714,18836676,794.875,-295.71875,-360.625,0,,2018-12-03 01:58:13,2018-12-03 02:05:46
1535,SYNUEFE NU-F B44-5,11676270732665,9683585,768.21875,-166.0625,-106.40625,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1536,SYNUEFE NU-M D8-99,3412175325515,12566852,370.96875,-163.125,-281.875,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1537,SYNUEFE NY-M C9-2,634950259282,3825813,799.875,-343.84375,-659.34375,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1538,SYNUEFE NY-Z C16-13,3657265255058,3673652,3.4375,-97.125,-329.53125,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1539,SYNUEFE NY-Z C16-2,633608278674,7214462,13.84375,-92.6875,-344.09375,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1540,SYNUEFE OB-N C23-19,5307807666890,17635782,765.15625,-194,-44.15625,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1541,SYNUEFE OF-E B45-4,9476979107201,9684802,751.0625,-157.71875,-86.09375,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1542,SYNUEFE OT-I B42-4,9478052586857,15814828,817.5,-238.875,-147.40625,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1543,SYNUEFE OV-K D9-56,1934622673235,11261275,11.3125,-208.5,-256.34375,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1544,SYNUEFE OW-M A75-1,23006528948864,11295267,440.9375,-38.4375,-264.40625,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1545,SYNUEFE PF-E B45-5,11676270798209,3314087,758.5,-164.65625,-101.28125,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1546,SYNUEFE PJ-D B46-10,22666018694537,2038945,363.15625,-62.1875,-77.8125,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1547,SYNUEFE PM-L C24-24,6682130125522,29372269,706.6875,-158.875,10.5,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1548,SYNUEFE PX-J C25-8,2283949429466,29653838,649.6875,-124.25,32.4375,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1549,SYNUEFE QA-E B45-4,9476979041665,12993879,738.0625,-174.375,-103.25,1,,2018-12-03 01:58:13,2018-12-03 02:05:46
1550,SYNUEFE QJ-O D7-49,1694272276803,24150695,740.34375,-219.34375,-382.9375,0,,2018-12-03 01:58:13,2018-12-03 02:05:46
1551,SYNUEFE QO-P D6-20,697806260539,28518287,582.03125,-453.1875,-470.15625,0,,2018-12-03 01:58:13,2018-12-03 02:05:50
1552,SYNUEFE QW-J B42-3,7275808499049,10937907,594.71875,-117.375,-164.75,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1553,SYNUEFE QX-I A91-0,5427227806472,8635203,556.03125,-43.3125,-92.5625,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1554,SYNUEFE RA-E B45-5,11676270732673,326154,755.53125,-169.125,-88.28125,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1555,SYNUEFE RD-J B39-0,685984392529,23552717,1120,-761.875,-224.78125,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1556,SYNUEFE RE-O D7-11,388585425219,3216956,675.21875,-338.90625,-369.90625,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1557,SYNUEFE RE-O D7-14,491664640323,17757807,684.9375,-332.78125,-361.6875,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1558,SYNUEFE RE-O D7-18,629103593795,17444533,707.5625,-328.1875,-389.1875,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1559,SYNUEFE RE-O D7-42,1453737314627,17286815,721.90625,-332.03125,-413.75,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1560,SYNUEFE RE-O D7-9,319865948483,17758984,693.46875,-333,-365.5,0,,2018-12-03 01:58:13,2018-12-03 02:05:50
1561,SYNUEFE RF-L D9-14,491631135059,6414303,566.15625,-92.75,-254.75,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1562,SYNUEFE RL-C B46-6,13874757182857,6426973,727.90625,-157.1875,-67.1875,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1563,SYNUEFE RR-I B43-9,20470753535345,4989234,644.125,-52.9375,-131,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1564,SYNUEFE RS-P B39-3,7273929647441,8250068,437.71875,-60.46875,-211.9375,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1565,SYNUEFE RT-P D6-15,526057916731,28522774,880.75,-420.28125,-470.6875,0,,2018-12-03 01:58:13,2018-12-03 02:05:50
1566,SYNUEFE RT-Z C16-13,3657399440018,4350298,56.9375,-142.03125,-339.9375,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1567,SYNUEFE SD-B C16-8,2283076948618,13527063,112.5625,-214.5,-354.59375,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1568,SYNUEFE SI-M B39-0,681422103889,19613662,778.5,-422.4375,-220.71875,0,,2018-12-03 01:58:13,2018-12-03 02:05:50
1569,SYNUEFE SP-F B44-0,681959695737,9659196,831.625,-187.5625,-121.84375,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1570,SYNUEFE SV-U B49-5,11677075908009,17622196,829.53125,-222.65625,-3.8125,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1571,SYNUEFE TE-O D7-39,1350691653955,18986268,821.625,-301.15625,-372.28125,0,,2018-12-03 01:58:13,2018-12-03 02:05:50
1572,SYNUEFE TP-F B44-0,682228131193,9629387,838.75,-197.84375,-111.84375,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1573,SYNUEFE UK-V B35-0,671222277425,5760355,34.53125,-201.53125,-290.59375,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1574,SYNUEFE UL-X A69-2,40603009960528,7397077,477.5,-43.84375,-319.625,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1575,SYNUEFE UP-V B35-3,7268828980529,2020585,55.3125,-171.46875,-302.40625,1,,2018-12-03 01:58:13,2018-12-03 02:05:50
1576,SYNUEFE US-B C16-23,6406782521994,1595163,435.28125,-72.40625,-358.4375,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1577,SYNUEFE US-B C16-5,1458980197002,16084918,451.46875,-87.25,-362.75,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1578,SYNUEFE UV-H C12-7,2009138500202,16084296,662.875,-293.78125,-544.9375,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1579,SYNUEFE UY-R B34-0,685179086121,23816238,1056.71875,-750.53125,-306.96875,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1580,SYNUEFE UZ-X C17-10,2832698610330,5275797,46.0625,-114.5,-293.6875,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1581,SYNUEFE UZ-X C17-12,3382454424218,997034,45.40625,-126.5,-288.34375,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1582,SYNUEFE VK-D B32-1,2870514296081,1756691,42.84375,-102.8125,-378.90625,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1583,SYNUEFE VK-F B44-0,682228065657,11126483,836.9375,-220.78125,-122.75,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1584,SYNUEFE VL-X A69-2,40604083702352,15493942,493.25,-39.53125,-319.28125,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1585,SYNUEFE VM-D C15-10,2833705276034,14840393,625.8125,-82.6875,-391.625,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1586,SYNUEFE VM-S B37-3,7275003127105,3614768,531.09375,-133.3125,-256.5625,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1587,SYNUEFE VS-B C16-25,6956605444746,16089897,461.25,-81.375,-368.28125,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1588,SYNUEFE VS-Q B38-0,676859618633,14230677,437.3125,-140.4375,-242.65625,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1589,SYNUEFE VV-B B33-4,9467047257369,8677577,9.9375,-83.96875,-345.53125,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1590,SYNUEFE VZ-C B46-0,676322878857,5552830,401.96875,-94.96875,-83.34375,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1591,SYNUEFE WJ-D B46-0,677665187209,3245792,498.0625,-49.65625,-80.78125,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1592,SYNUEFE WL-J D10-113,3893262010715,6400274,645.0625,-95.46875,-142.4375,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1593,SYNUEFE WU-X C17-8,2282942763674,6766161,30.21875,-171.0625,-287.34375,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1594,SYNUEFE XJ-P C22-2,634413585090,9735225,471.9375,-94.84375,-85.1875,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1595,SYNUEFE XL-X A69-1,23014045141584,447671,507.875,-44.84375,-321.5625,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1596,SYNUEFE XO-P C22-17,4757716439746,9084912,546.90625,-56.46875,-97.8125,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1597,SYNUEFE XR-H D11-102,3515254557027,6379187,357.34375,-49.34375,-74.75,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1598,SYNUEFE XR-H D11-90,3102937696611,6455254,373.40625,-53.6875,-82.5,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1599,SYNUEFE XY-Q C21-1,359669863098,14370798,541.9375,-130.3125,-121.625,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1600,SYNUEFE YP-X C17-1,358797382298,4049644,32.25,-199.34375,-295.40625,1,,2018-12-03 01:58:13,2018-12-03 02:05:54
1601,SYNUEFE YP-X C17-8,2282942730906,5731863,27.375,-219,-271.4375,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1602,SYNUEFE YT-N B40-5,11672244528473,3233630,458.53125,-76.59375,-202.21875,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1603,SYNUEFE YX-T A71-2,40598714993248,15989677,442.65625,-42.90625,-301.34375,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1604,SYNUEFE YY-Q C21-19,5307539296954,33783,589.15625,-144.5,-107.84375,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1605,SYNUEFE ZA-N B37-0,684373910849,28107344,1009.21875,-721.9375,-264.75,0,,2018-12-03 01:58:13,2018-12-03 02:05:58
1606,SYNUEFE ZA-W B34-1,2869439833385,4081704,-40.09375,-312.375,-305.4375,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1607,SYNUEFE ZB-Y B48-6,13869388801441,15174697,326.28125,-48.4375,-9.625,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1608,SYNUEFE ZG-J D10-49,1694255515995,22631733,723.8125,-156.71875,-152.3125,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1609,SYNUEFE ZG-J D10-79,2725047667035,8228347,728,-121.34375,-133.25,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1610,SYNUEFE ZL-J D10-109,3755873388891,9979882,852.65625,-51.125,-124.84375,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1611,SYNUEFE ZL-J D10-119,4099470772571,8850999,834.21875,-51.21875,-154.65625,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1612,SYNUEFE ZM-Q D6-42,1453603146043,12001155,51.78125,-44.0625,-430.625,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1613,SYNUEFE ZR-I B43-10,22671924274545,8851093,811.40625,-60.4375,-144.71875,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1614,SYNUEFUE IS-Q B52-1,2850918507969,1366366,-1408.5625,-96.25,66.875,0,,2018-12-03 01:58:13,2018-12-03 02:05:58
1615,SYRAI THEIA QP-W C15-0,88483153034,26234078,2744.40625,133.03125,63644,0,,2018-12-03 01:58:13,2018-12-03 02:05:58
1616,SYREADIAE JX-F C0,67880586498,11351065,-9529.4375,-64.5,-7428.4375,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1617,SYRIVIA RI-B D13-11,392410701555,25752343,18946.0625,17.78125,55117.0625,0,,2018-12-03 01:58:13,2018-12-03 02:05:58
1618,SYRIVIA WS-U D2-14,495439584923,25722140,18721.25,-2.15625,54221.90625,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1619,SYROIFUE MO-Z B27-0,1079244893937,28284167,30419.21875,19.78125,5936.875,0,,2018-12-03 01:58:13,2018-12-03 02:05:58
1620,T TAURI,182276016435,31528,-32.96875,-206.40625,-557.3125,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1621,TAURUS DARK REGION BQ-Y C12,3382185988722,1246232,-106.59375,-120.625,-477.46875,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1622,TAURUS DARK REGION BV-Y C11,3107442332274,6608460,-34.53125,-104.71875,-468.84375,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1623,TAURUS DARK REGION CL-Y D53,1831509920059,2093891,-150.625,-143.71875,-439.625,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1624,TAURUS DARK REGION CQ-Y D31,1075629246779,5256838,-40.9375,-90.09375,-446.375,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1625,TAURUS DARK REGION CQ-Y D36,1247427938619,4599346,5,-94.625,-435,1,,2018-12-03 01:58:13,2018-12-03 02:05:58
1626,TAURUS DARK REGION DB-X D1-26,903813794115,193207,-69.375,-22.1875,-396.125,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1627,TAURUS DARK REGION DL-Y D54,1865886435643,230786,-88.53125,-124.65625,-453.40625,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1628,TAURUS DARK REGION EL-Y D20,697672108347,1939615,-62.65625,-165.09375,-466.5,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1629,TAURUS DARK REGION FW-W C1-3,908284826234,550627,-122.34375,-115.78125,-434.53125,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1630,TAURUS DARK REGION HR-W C1-4,1183162700410,77384,-116.34375,-168.21875,-440.125,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1631,TAURUS DARK REGION IR-W D1-47,1625385044291,4752757,0.34375,-145.03125,-422.4375,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1632,TAURUS DARK REGION JH-V C2-9,2557686518402,760789,-35.125,-77.3125,-408.3125,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1633,TAURUS DARK REGION JS-T B3-1,2868098311409,550626,-137.96875,-117.59375,-457.65625,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1634,TAURUS DARK REGION MY-R B4-1,2867829875961,725899,-159.875,-117.53125,-427.8125,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1635,TAURUS DARK REGION OX-U C2-10,2832631468674,3133342,11.71875,-147.65625,-400.25,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1636,TAURUS DARK REGION PT-R B4-0,669074990329,2235030,-126.5,-137.34375,-435.75,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1637,TAURUS DARK REGION QN-T B3-0,670417167601,5510245,-40.125,-144.0625,-460.6875,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1638,TAURUS DARK REGION QO-Q B5-0,669880493313,1264000,-83.75,-84.21875,-419.5625,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1639,TAURUS DARK REGION XZ-Y B1,2868098311385,800048,-125.59375,-117.3125,-507.5,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1640,TAYGETA,7679242837,25809,-88.5,-159.6875,-366.28125,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1641,TEGNAE HT-Z D13-1,48611743739,13020655,17957.84375,-1153.0625,37329,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1642,THAILAE II-Z D1-34,1179044006675,10004708,1607.5,-89.125,4231.09375,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1643,TIANG K'AN,2557753627322,2720,-19.09375,-101.84375,-130.6875,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1644,TIMOCAN,58153320074016,9265,88.375,-42.21875,-64.21875,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1645,TIRIS,2656177228147,17030,-26.875,46.53125,68.6875,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1646,TOCI,5068464006545,5318,-26.90625,-37.46875,-49.9375,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1647,TOLLAN,18262872171937,2064,-14.78125,20,-21.96875,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1648,TRAPEZIUM SECTOR XO-Y B1-0,679274685377,58950,619.75,-400.96875,-1224.3125,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1649,TV MUSCAE,44988090763,14246215,680.625,-39.40625,323.46875,1,,2018-12-03 01:58:13,2018-12-03 02:06:02
1650,TYROESLY VM-W D1-1,48276446483,25593745,16387.5625,-9.65625,50354,0,,2018-12-03 01:58:13,2018-12-03 02:06:02
1651,URSITOARE,358730404562,17977,-3.6875,-60.8125,-2.53125,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1652,USHORNT AM-C D13-0,10343516659,29868617,-695.46875,1748.40625,1339.28125,0,,2018-12-03 01:58:13,2018-12-03 02:06:05
1653,USHOTT ES-S D4-0,10477767083,11704544,-10.25,1915.9375,657.375,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1654,USHOTT IO-H D10-0,10477717979,17489551,13.34375,1700.90625,1154.34375,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1655,V2 PUPPIS,11977355861,1361989,694.78125,-138.9375,-265.84375,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1656,V518 CARINAE,164532053180,23073,424.9375,-40.6875,153.46875,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1657,V655 CARINAE,27101488324,6397758,815.9375,-121.21875,297.09375,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1658,VALTA,13863751919025,14035,-101.3125,23.34375,23.90625,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1659,VEIL WEST SECTOR DL-Y D68,2346654321043,43689,-1398.25,-193.5625,418.90625,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1660,VEIL WEST SECTOR GW-W C1-13,3654916346658,2295882,-1392.90625,-197.59375,410.71875,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1661,VEIL WEST SECTOR KC-V C2-18,5029305881386,43697,-1398.25,-199.59375,419.3125,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1662,VELA DARK REGION BQ-Y D110,3790249904483,19611102,953.375,-93.8125,-76.28125,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1663,VELA DARK REGION BQ-Y D94,3240494090595,9732473,916.6875,-99.46875,-86.5625,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1664,VELA DARK REGION CQ-Y C0,85463044794,7023243,940.78125,-122.34375,-133.0625,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1665,VELA DARK REGION DL-Y D112,3858969364835,11077778,924.46875,-171.8125,-98.21875,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1666,VELA DARK REGION DL-Y D80,2759457737059,14260478,930.28125,-143.4375,-57.125,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1667,VELA DARK REGION DL-Y D91,3137414859107,3145448,922.78125,-126,-101.78125,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1668,VELA DARK REGION EG-X B1-1,2882862196089,22967112,957.6875,-143.34375,-123.40625,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1669,VELA DARK REGION EL-Y D32,1110207072611,9821768,1000.65625,-166.21875,-64.15625,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1670,VELA DARK REGION EL-Y D55,1900481055075,223528,975.78125,-156.8125,-75.34375,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1671,VELA DARK REGION FL-Y D63,2175375739235,9921193,1064.5,-144.03125,-101.71875,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1672,VELA DARK REGION HB-X C1-28,7782245798594,9892447,1073.0625,-100.65625,-92.75,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1673,VELA DARK REGION IW-W B1-3,7280908576121,22739730,963.03125,-165.1875,-124.4375,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1674,VELA DARK REGION JS-T B3-0,683033634185,13125633,899.9375,-142.1875,-82.25,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1675,VELA DARK REGION KR-W C1-24,6682666996418,9813297,1036.875,-163.59375,-85.96875,1,,2018-12-03 01:58:13,2018-12-03 02:06:05
1676,VELA DARK REGION RC-V B2-5,11680297264513,9801091,1072.75,-168.1875,-85.125,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1677,VELA DARK REGION RY-R B4-7,16077270164881,4112368,977.90625,-126.21875,-57.65625,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1678,VELA DARK REGION VO-Q B5-1,2884204504473,10843250,1062.03125,-91.8125,-40.4375,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1679,VELA DARK REGION WT-R B4-3,7281982383505,12951546,1044.6875,-158.4375,-62.5625,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1680,VELA DARK REGION YO-R B4-1,2883935806865,13859435,1045.625,-177.53125,-45.40625,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1681,VELA DARK REGION ZE-A D66,2278421399899,22678528,966.90625,-158,-131.6875,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1682,VIRUDNIR,2557753823938,17712,-12.78125,143.28125,-66.125,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1683,WEPAA BQ-X E1-3388,14552412440916,5548911,-9477,-273.21875,23716.8125,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1684,WEPAA XJ-P D6-245,8426683781819,20338381,-9264.65625,-518,23866.75,0,,2018-12-03 01:58:13,2018-12-03 02:06:09
1685,WHUEFUA WA-M D8-0,14604208459,29482936,19622.9375,-1772.15625,-336.65625,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1686,WHUEFUA ZK-N D7-0,14654507331,29560490,19856.4375,-1938.09375,-415.59375,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1687,WITCH HEAD SECTOR BG-O B6-0,675784893593,2328692,357.84375,-442,-682.03125,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1688,WITCH HEAD SECTOR DL-Y D17,594676730147,188921,351.96875,-373.46875,-711.09375,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1689,WITCH HEAD SECTOR FB-X C1-11,3108180300354,234438,389.71875,-379.9375,-724.15625,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1690,WITCH HEAD SECTOR GW-W C1-4,1183967810114,77882,353.75,-419.03125,-710,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1691,WITCH HEAD SECTOR HW-W C1-7,2008668639810,189033,385.625,-388.21875,-738.09375,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1692,WITCH HEAD SECTOR HW-W C1-8,2283546546754,52176,380.375,-399,-734.59375,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1693,WITCH HEAD SECTOR HW-W C1-9,2558424453698,1887851,388.0625,-395.03125,-705.125,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1694,WITCH HEAD SECTOR JC-U B3-0,675785090177,62315,359.4375,-384.9375,-742.65625,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1695,WITCH HEAD SECTOR LC-V C2-10,2833302360650,514769,386.15625,-390.75,-692.53125,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1696,WO 9251 B,1183498408642,15374,64.875,41.65625,-93,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1697,WODA,670148928905,11784,-55.875,-78.3125,-80.1875,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1698,WOLF 1279,628952631635,25884,-51.46875,-117.46875,-250.78125,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1699,WOLF 1301,1458242032322,12955,-15.4375,-34.6875,-79.40625,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1700,WOLF 182,1865886452059,25890,-82.21875,-29.59375,-152.28125,1,,2018-12-03 01:58:13,2018-12-03 02:06:09
1701,WREDGUIA JY-G D11-3,113439328611,133410,-608.8125,900.875,-34.96875,0,,2018-12-03 01:58:13,2018-12-03 02:06:13
1702,WREDGUIA KT-Q B32-0,668001772825,8483634,-217.78125,33.59375,-351.625,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1703,WREDGUIA SQ-V B29-0,665317287169,352575,-406.875,-16,-423.21875,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1704,WREDGUIA TH-U C16-19,5305995891346,93221,-328.78125,10.1875,-337.34375,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1705,WREDGUIA UB-W C15-0,83651203722,3370622,-142.5625,-24.75,-380.90625,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1706,WREDGUIA VX-L D7-80,2759239665987,4109052,-95.375,-12.15625,-371.4375,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1707,WREGOE BB-D C26-25,6957276664546,10224696,876.53125,69.25,68.09375,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1708,WREGOE DA-P C19-1,360206832298,6577683,876.15625,-2.1875,-192.96875,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1709,WREGOE GF-R D4-71,2450220124459,15597343,900.5625,33.125,-620.875,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1710,WREGOE GF-R D4-92,3171774630187,11023920,946.78125,32.25,-616.3125,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1711,WREGOE GG-D C13-5,1459651678834,19024898,826.21875,410,-478.9375,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1712,WREGOE GI-P B33-4,9473221731617,5219077,467.3125,67.5,-343.46875,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1713,WREGOE HH-U C16-31,8605872951954,10273918,483.84375,-11.25,-334.90625,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1714,WREGOE JS-S C17-12,3383192752794,7995325,461.09375,27.78125,-284.28125,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1715,WREGOE JS-S C17-15,4207826473626,15934981,483.96875,37.21875,-265.6875,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1716,WREGOE JS-S C17-3,909291590298,15865000,460.65625,18,-301.125,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1717,WREGOE KX-V B31-0,681961596177,25213593,820.78125,378.96875,-368.40625,0,,2018-12-03 01:58:13,2018-12-03 02:06:13
1718,WREGOE MD-R C18-12,3383259894434,25180106,498.15625,55.03125,-261.125,0,,2018-12-03 01:58:13,2018-12-03 02:06:13
1719,WREGOE MJ-N B34-1,2876151899433,15685141,459.65625,40.84375,-316.3125,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1720,WREGOE MN-S C17-2,634480759450,15948516,513.46875,13.0625,-278.625,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
1721,WREGOE MX-L D7-105,3618350565699,15685421,449.15625,15.84375,-354,1,,2018-12-03 01:58:13,2018-12-03 02:06:13
